actual,predicted,residual
6988,5261.189,1726.81103515625
20990,24045.951,-3055.951171875
31590,30786.44,803.560546875
3300,5020.7715,-1720.771484375
23395,23602.365,-207.365234375
4000,4412.7603,-412.76025390625
51214,47852.42,3361.578125
31750,31780.596,-30.595703125
9000,6775.3125,2224.6875
9500,14314.394,-4814.3935546875
17500,18738.832,-1238.83203125
23995,24369.56,-374.560546875
4500,4454.594,45.40576171875
27999,18130.543,9868.45703125
7900,4201.6455,3698.3544921875
19999,20132.322,-133.322265625
18000,20721.652,-2721.65234375
22900,19312.045,3587.955078125
35590,35333.48,256.51953125
27990,27185.762,804.23828125
6495,6229.2964,265.70361328125
3000,3422.6052,-422.605224609375
59990,49576.098,10413.90234375
21194,17568.219,3625.78125
36995,22796.37,14198.630859375
5995,8633.523,-2638.5234375
7999,11097.819,-3098.8193359375
6850,8398.281,-1548.28125
23590,24380.697,-790.697265625
36995,34399.195,2595.8046875
20920,13890.669,7029.3310546875
20995,15629.57,5365.4296875
2600,7310.238,-4710.23779296875
31000,28520.912,2479.087890625
5600,12954.514,-7354.513671875
29990,28047.074,1942.92578125
14995,16047.962,-1052.9619140625
27977,20148.67,7828.330078125
4495,7118.0977,-2623.09765625
23991,15244.488,8746.51171875
37990,37956.688,33.3125
4895,7594.8857,-2699.8857421875
5700,11142.682,-5442.681640625
21990,22008.352,-18.3515625
15999,24896.584,-8897.583984375
39990,39622.234,367.765625
23474,28980.225,-5506.224609375
8995,8985.986,9.013671875
28990,31905.299,-2915.298828125
2500,5105.436,-2605.43603515625
16900,18904.102,-2004.1015625
16900,13098.074,3801.92578125
4950,4732.172,217.828125
7250,9611.302,-2361.3017578125
1550,4689.7144,-3139.71435546875
8300,6250.93,2049.06982421875
19588,15191.26,4396.740234375
2950,3354.1436,-404.1435546875
25995,22158.158,3836.841796875
9900,14041.946,-4141.9462890625
25995,26663.61,-668.609375
6500,17103.387,-10603.38671875
6900,6935.604,-35.60400390625
33990,28392.852,5597.1484375
16950,19522.43,-2572.4296875
44299,45307.28,-1008.28125
9995,11111.505,-1116.5048828125
2500,5906.3564,-3406.3564453125
28939,24299.52,4639.48046875
13990,20142.955,-6152.955078125
6990,10970.873,-3980.873046875
6995,7856.463,-861.462890625
13995,15888.87,-1893.8701171875
5000,5758.7075,-758.70751953125
5850,6973.7446,-1123.74462890625
31900,27504.65,4395.349609375
6200,6658.3325,-458.33251953125
15995,15263.914,731.0859375
2700,6439.001,-3739.0009765625
7995,10009.662,-2014.662109375
35900,35994.69,-94.69140625
13985,19580.154,-5595.154296875
17988,14518.984,3469.015625
22499,40717.098,-18218.09765625
15999,15183.104,815.896484375
8000,9064.405,-1064.4052734375
28975,48722.625,-19747.625
27500,23373.184,4126.81640625
6995,6523.776,471.22412109375
18995,16760.867,2234.1328125
36990,36873.043,116.95703125
5995,6451.6353,-456.63525390625
9990,9426.138,563.8623046875
24995,25855.223,-860.22265625
26000,23722.348,2277.65234375
9995,9116.543,878.45703125
1200,8651.325,-7451.3251953125
2500,1739.1306,760.869384765625
34590,31128.193,3461.806640625
2950,2661.1843,288.815673828125
32500,22714.531,9785.46875
10500,8438.306,2061.6943359375
4100,3603.6365,496.363525390625
37583,37905.49,-322.48828125
18100,14757.4375,3342.5625
15990,14094.771,1895.228515625
30235,29220.797,1014.203125
5999,10000.36,-4001.3603515625
11000,9023.407,1976.5927734375
37998,37831.715,166.28515625
42900,42097.824,802.17578125
7995,5443.3203,2551.6796875
4500,5893.273,-1393.27294921875
47795,32787.195,15007.8046875
40590,40556.77,33.23046875
7299,11931.109,-4632.109375
6500,8063.868,-1563.8681640625
6500,6215.664,284.3359375
7995,6750.31,1244.68994140625
34995,28706.633,6288.3671875
4977,4897.4116,79.58837890625
4999,6285.2476,-1286.24755859375
11950,18160.232,-6210.232421875
24997,23868.006,1128.994140625
41680,45635.43,-3955.4296875
28000,19223.898,8776.1015625
46825,40236.492,6588.5078125
11900,14466.295,-2566.294921875
4995,11608.663,-6613.6630859375
12500,10253.737,2246.2626953125
4400,3911.9504,488.049560546875
22995,17787.959,5207.041015625
17980,24723.127,-6743.126953125
27500,23582.875,3917.125
73988,45906.117,28081.8828125
21000,27685.229,-6685.228515625
19978,20915.69,-937.689453125
36853,36762.977,90.0234375
11999,14258.712,-2259.7119140625
12995,13752.689,-757.689453125
21995,16994.252,5000.748046875
29990,30721.816,-731.81640625
12787,7028.401,5758.59912109375
27985,26161.648,1823.3515625
2500,8736.409,-6236.4091796875
29990,24953.13,5036.869140625
34990,34879.28,110.71875
45999,31260.848,14738.15234375
1500,2781.6028,-1281.602783203125
4495,3154.8196,1340.180419921875
42999,40096.805,2902.1953125
20995,14152.96,6842.0400390625
16990,26043.51,-9053.509765625
23590,28025.117,-4435.1171875
4500,11320.316,-6820.31640625
23991,15401.114,8589.8857421875
27590,27557.4,32.599609375
17950,23136.74,-5186.740234375
29990,27504.283,2485.716796875
35000,19787.037,15212.962890625
4999,7435.9087,-2436.90869140625
2500,4554.043,-2054.04296875
4995,4499.6665,495.33349609375
51995,53673.266,-1678.265625
14990,15507.167,-517.1669921875
11495,12345.563,-850.5634765625
26990,26899.658,90.341796875
19995,14402.58,5592.419921875
21995,28792.713,-6797.712890625
8000,18700.102,-10700.1015625
8495,10950.348,-2455.34765625
78500,62220.93,16279.0703125
37985,38408.28,-423.28125
18500,16157.664,2342.3359375
14000,22090.938,-8090.9375
11559,17054.07,-5495.0703125
35592,35990.152,-398.15234375
16495,17363.207,-868.20703125
15995,13350.613,2644.38671875
2500,2491.988,8.011962890625
35990,36435.918,-445.91796875
8999,9744.029,-745.029296875
23995,36772.45,-12777.44921875
6573,5730.1943,842.8056640625
6777,5222.1333,1554.86669921875
8550,13789.901,-5239.9013671875
17988,15600.963,2387.037109375
10495,9926.382,568.6181640625
8555,4889.292,3665.7080078125
9700,11421.717,-1721.716796875
8998,9564.645,-566.64453125
11000,16176.393,-5176.392578125
10800,10762.699,37.30078125
2950,5547.174,-2597.173828125
66550,35667.168,30882.83203125
35984,25783.45,10200.55078125
4500,1315.8835,3184.116455078125
1800,5387.55,-3587.5498046875
9995,11026.565,-1031.5654296875
10995,11427.518,-432.517578125
5998,12408.779,-6410.779296875
69999,70289.47,-290.46875
12950,10637.535,2312.46484375
1500,31329.75,-29829.75
9000,12806.679,-3806.6787109375
14900,11304.27,3595.73046875
7999,10567.431,-2568.4306640625
31000,35186.105,-4186.10546875
7950,8481.499,-531.4990234375
10000,9883.591,116.4091796875
25995,18990.244,7004.755859375
15712,8844.439,6867.560546875
27990,27976.336,13.6640625
18998,15830.662,3167.337890625
24900,24545.252,354.748046875
5500,4915.8794,584.12060546875
1000,24178.197,-23178.197265625
64999,34638.33,30360.671875
24600,23657.074,942.92578125
28990,29837.559,-847.55859375
3500,4835.1846,-1335.1845703125
4495,4918.063,-423.06298828125
26987,21796.477,5190.5234375
14500,12565.372,1934.6279296875
31590,30633.55,956.44921875
6795,10091.911,-3296.9111328125
1000,8549.594,-7549.59375
24992,22858.4,2133.599609375
11700,14916.023,-3216.0234375
24995,24176.633,818.3671875
14950,15339.548,-389.5478515625
7900,11018.7705,-3118.7705078125
41900,38595.33,3304.671875
2500,2070.6194,429.380615234375
19418,19585.871,-167.87109375
6500,5522.1587,977.84130859375
29590,29543.646,46.353515625
5977,4414.476,1562.52392578125
24990,24848.527,141.47265625
42999,31564.857,11434.142578125
12950,10637.535,2312.46484375
47999,47958.055,40.9453125
999,13544.7705,-12545.7705078125
24995,6842.9526,18152.04736328125
4999,6296.4946,-1297.49462890625
9500,8480.837,1019.1630859375
11995,10466.211,1528.7890625
37990,30244.875,7745.125
4988,6728.159,-1740.1591796875
42990,42398.586,591.4140625
12995,10495.6045,2499.3955078125
33999,26945.537,7053.462890625
39998,40059.285,-61.28515625
8850,10015.313,-1165.3134765625
12995,14427.648,-1432.6484375
15977,16407.021,-430.021484375
10988,7777.157,3210.8427734375
5350,6374.005,-1024.0048828125
39990,40912.137,-922.13671875
49990,48726.965,1263.03515625
9999,13088.143,-3089.142578125
42900,42097.824,802.17578125
11495,18353.137,-6858.13671875
29900,29999.99,-99.990234375
13500,10432.996,3067.00390625
29995,17056.387,12938.61328125
20900,13658.405,7241.5947265625
14250,12631.797,1618.203125
7800,6952.506,847.494140625
3500,5612.5913,-2112.59130859375
34800,31367.867,3432.1328125
13400,18317.73,-4917.73046875
18998,19563.459,-565.458984375
6300,6178.0986,121.9013671875
12995,12101.188,893.8115234375
12995,13981.709,-986.708984375
8995,21476.02,-12481.01953125
13996,15197.606,-1201.6064453125
14995,21023.602,-6028.6015625
34590,31128.193,3461.806640625
19000,26781.264,-7781.263671875
28999,24715.191,4283.80859375
42995,42004.617,990.3828125
37590,36093.46,1496.5390625
16900,19880.355,-2980.35546875
30990,29386.154,1603.845703125
48888,47489.43,1398.5703125
10999,17603.91,-6604.91015625
23000,18148.76,4851.240234375
12500,16377.705,-3877.705078125
16000,22003.275,-6003.275390625
30990,36436.316,-5446.31640625
67950,40336.297,27613.703125
13995,14631.803,-636.802734375
99700,75721.625,23978.375
6822,8608.669,-1786.6689453125
27995,26069.785,1925.21484375
35990,24069.469,11920.53125
25988,25835.674,152.326171875
34995,20075.727,14919.2734375
2250,2775.6494,-525.6494140625
3500,2518.154,981.845947265625
12950,8270.439,4679.560546875
44867,44615.73,251.26953125
8950,17815.338,-8865.337890625
7990,6341.247,1648.7529296875
26990,26899.658,90.341796875
6999,9628.945,-2629.9453125
9998,6052.5454,3945.45458984375
25991,33463.707,-7472.70703125
44902,39759.387,5142.61328125
2900,4282.1426,-1382.142578125
26999,12353.494,14645.505859375
11925,23795.549,-11870.548828125
32990,33587.867,-597.8671875
36990,28392.424,8597.576171875
15995,17672.809,-1677.80859375
15950,27980.812,-12030.8125
3499,6062.503,-2563.5029296875
24460,25538.375,-1078.375
17995,13902.119,4092.880859375
5900,6792.273,-892.27294921875
28988,21687.74,7300.259765625
4000,5080.151,-1080.15087890625
43499,42994.22,504.78125
5575,4824.956,750.0439453125
11200,9372.087,1827.9130859375
19239,33725.08,-14486.078125
40777,39316.508,1460.4921875
21990,21824.701,165.298828125
4972,7023.4937,-2051.49365234375
9999,4508.792,5490.2080078125
4995,6311.219,-1316.21923828125
5500,5677.124,-177.1240234375
7997,8175.207,-178.20703125
4500,3758.4297,741.5703125
26990,27303.342,-313.341796875
8999,7843.522,1155.47802734375
850,3284.7415,-2434.741455078125
515,34803.453,-34288.453125
32995,26956.172,6038.828125
8999,10545.376,-1546.3759765625
19988,11336.334,8651.666015625
16500,21451.768,-4951.767578125
39750,54674.145,-14924.14453125
21990,21978.576,11.423828125
32590,33466.516,-876.515625
27590,26269.523,1320.4765625
8950,12185.15,-3235.150390625
11985,12952.754,-967.75390625
4900,6135.0273,-1235.02734375
38990,35527.1,3462.8984375
32560,33151.01,-591.01171875
3995,4693.5713,-698.5712890625
22995,20751.53,2243.470703125
41180,39825.1,1354.8984375
3300,2720.281,579.718994140625
19995,16266.493,3728.5068359375
16988,11654.114,5333.8857421875
2900,4543.2695,-1643.26953125
6300,9454.148,-3154.1484375
33990,33710.727,279.2734375
21995,27211.021,-5216.021484375
12995,16793.93,-3798.9296875
16500,16808.344,-308.34375
3725,4208.071,-483.07080078125
9495,8504.839,990.1611328125
4450,4734.4307,-284.4306640625
28700,25497.406,3202.59375
9495,9380.075,114.9248046875
17700,15730.222,1969.7783203125
34900,33356.08,1543.921875
21900,8862.09,13037.91015625
12995,7025.2085,5969.79150390625
8500,10291.519,-1791.5185546875
17500,18854.691,-1354.69140625
5500,5502.8716,-2.87158203125
29995,30235.324,-240.32421875
10490,16103.642,-5613.6416015625
15695,18373.217,-2678.216796875
12990,10502.118,2487.8818359375
28990,23945.332,5044.66796875
4900,4969.9033,-69.9033203125
25990,26071.062,-81.0625
10995,11727.289,-732.2890625
7300,9108.462,-1808.4619140625
46995,46038.65,956.3515625
22000,17863.336,4136.6640625
17984,13903.547,4080.453125
4995,7163.9507,-2168.95068359375
19550,8243.445,11306.5546875
5700,5406.9277,293.072265625
17873,22105.045,-4232.044921875
17495,16659.41,835.58984375
6500,7901.787,-1401.787109375
26000,28127.957,-2127.95703125
15950,15958.54,-8.5400390625
27990,23116.639,4873.361328125
27990,25374.857,2615.142578125
7995,5072.4346,2922.5654296875
4000,7310.291,-3310.291015625
10495,13469.407,-2974.4072265625
34990,34356.78,633.21875
15990,25573.645,-9583.64453125
50980,51456.85,-476.8515625
5700,7392.349,-1692.34912109375
11995,11273.064,721.935546875
29990,29906.592,83.408203125
24098,24126.46,-28.4609375
15498,18652.482,-3154.482421875
14999,12633.978,2365.0224609375
38990,39626.234,-636.234375
4500,3719.5073,780.49267578125
10997,15528.6455,-4531.6455078125
35998,36402.5,-404.5
14393,12234.768,2158.232421875
7800,17527.691,-9727.69140625
9990,11327.403,-1337.4033203125
23988,21989.86,1998.140625
9742,12766.637,-3024.63671875
38875,26429.809,12445.19140625
20118,35826.836,-15708.8359375
17990,20003.05,-2013.05078125
20590,20409.451,180.548828125
37900,33130.582,4769.41796875
9988,15679.5205,-5691.5205078125
6795,10115.052,-3320.0517578125
10754,10569.038,184.9619140625
9450,8871.021,578.978515625
23999,13933.032,10065.9677734375
8999,11465.53,-2466.5302734375
15995,11593.794,4401.2060546875
18000,16834.996,1165.00390625
1000,7098.3447,-6098.3447265625
8295,5234.4077,3060.59228515625
5999,7502.2397,-1503.23974609375
29800,32104.838,-2304.837890625
11950,10636.449,1313.55078125
33990,33962.562,27.4375
10800,12334.147,-1534.1474609375
44999,38444.297,6554.703125
4700,8917.118,-4217.1181640625
10500,10250.159,249.8408203125
10950,10686.097,263.9033203125
49999,26318.764,23680.236328125
22495,11987.284,10507.7158203125
30990,28721.04,2268.9609375
8700,8422.167,277.8330078125
7600,7642.8857,-42.8857421875
18995,12803.729,6191.271484375
10500,9095.723,1404.27734375
9900,10108.928,-208.927734375
5400,1474.54,3925.4599609375
9399,8513.815,885.1845703125
1950,5128.3696,-3178.36962890625
34999,33061.36,1937.640625
5200,7043.637,-1843.63720703125
2500,7834.201,-5334.201171875
31990,33440.465,-1450.46484375
7500,7370.47,129.52978515625
3300,3936.7874,-636.787353515625
20995,15414.806,5580.1943359375
8950,11125.516,-2175.515625
5900,5622.171,277.8291015625
27798,23795.549,4002.451171875
55000,12069.144,42930.8564453125
26990,26899.658,90.341796875
20995,19191.34,1803.66015625
13691,10774.834,2916.166015625
8977,30338.09,-21361.08984375
5000,7872.548,-2872.5478515625
39990,31840.209,8149.791015625
12628,11910.679,717.3212890625
2200,1231.694,968.3060302734375
13999,5888.1445,8110.85546875
32990,28137.82,4852.1796875
23998,24680.379,-682.37890625
6950,10109.482,-3159.482421875
16682,25554.254,-8872.25390625
6500,8180.1533,-1680.1533203125
27995,27456.453,538.546875
9995,18560.672,-8565.671875
39900,46747.164,-6847.1640625
13900,9543.547,4356.453125
22900,25921.338,-3021.337890625
15995,14622.84,1372.16015625
14999,18614.0,-3615.0
42000,37761.516,4238.484375
27990,27976.336,13.6640625
17990,21051.799,-3061.798828125
12495,18195.293,-5700.29296875
15754,15957.376,-203.3759765625
37500,31009.414,6490.5859375
48988,31530.826,17457.173828125
3995,4296.4624,-301.46240234375
22995,24016.85,-1021.849609375
7995,13837.727,-5842.7265625
5000,4903.7397,96.26025390625
2500,7930.6157,-5430.61572265625
67995,67200.58,794.421875
13995,11773.554,2221.4462890625
15990,16260.488,-270.48828125
11995,33786.438,-21791.4375
19991,19734.746,256.25390625
38748,23371.486,15376.513671875
35187,24687.33,10499.669921875
12000,12956.415,-956.4150390625
34590,33966.316,623.68359375
6900,12150.61,-5250.6103515625
30990,27303.178,3686.822265625
4800,10900.471,-6100.470703125
16995,17908.96,-913.9609375
15795,11266.296,4528.7041015625
20998,21129.957,-131.95703125
38995,37479.086,1515.9140625
30590,30267.062,322.9375
13497,25962.996,-12465.99609375
1600,2837.7905,-1237.79052734375
1500,5387.187,-3887.18701171875
8800,7183.4043,1616.595703125
7995,6297.0576,1697.9423828125
26995,22581.494,4413.505859375
99700,31185.533,68514.466796875
7500,6994.092,505.908203125
12690,11859.634,830.3662109375
25000,43971.42,-18971.421875
6900,7450.6606,-550.66064453125
4995,5300.3384,-305.33837890625
2500,6809.4937,-4309.49365234375
9000,8159.808,840.19189453125
49999,41760.953,8238.046875
13750,20120.44,-6370.439453125
5500,4836.277,663.72314453125
22995,23041.3,-46.30078125
5200,6007.106,-807.10595703125
26990,26344.293,645.70703125
39995,47486.066,-7491.06640625
6500,5409.6953,1090.3046875
23104,17488.547,5615.453125
12995,16624.61,-3629.609375
57000,57828.12,-828.12109375
7995,10607.48,-2612.48046875
9988,7317.9883,2670.01171875
8495,11427.359,-2932.359375
49980,40331.277,9648.72265625
18990,12541.001,6448.9990234375
17699,17996.973,-297.97265625
14777,18197.473,-3420.47265625
20850,29510.955,-8660.955078125
6500,5107.24,1392.759765625
4500,5377.917,-877.9169921875
16990,21398.838,-4408.837890625
31990,28295.793,3694.20703125
54852,45137.008,9714.9921875
57000,57828.12,-828.12109375
18000,6536.238,11463.76220703125
8500,4508.792,3991.2080078125
20175,22451.51,-2276.509765625
41194,26282.064,14911.935546875
15998,14397.799,1600.201171875
22990,23499.182,-509.181640625
44995,43905.88,1089.12109375
33988,33228.41,759.58984375
37590,37086.3,503.69921875
7498,8588.184,-1090.18359375
9995,6834.9014,3160.0986328125
27990,28403.762,-413.76171875
10495,20319.975,-9824.974609375
9499,13707.397,-4208.3974609375
20995,33342.953,-12347.953125
6999,11064.621,-4065.62109375
10800,8942.558,1857.4423828125
15999,15922.24,76.759765625
16814,13219.825,3594.1748046875
15995,17230.195,-1235.1953125
8800,11816.393,-3016.392578125
10900,9823.271,1076.728515625
28900,33380.926,-4480.92578125
25590,25141.602,448.3984375
39900,34873.56,5026.44140625
9999,9163.482,835.517578125
1900,40717.098,-38817.09765625
11495,16174.659,-4679.6591796875
7500,3149.6096,4350.390380859375
7800,22018.115,-14218.115234375
1995,3075.2236,-1080.2236328125
6399,6794.332,-395.33203125
36900,25671.418,11228.58203125
24999,38620.508,-13621.5078125
15999,20055.5,-4056.5
19990,18574.756,1415.244140625
27495,27555.182,-60.181640625
7995,7361.8164,633.18359375
2299,5142.3887,-2843.388671875
33920,29329.723,4590.27734375
32955,44510.617,-11555.6171875
5500,11378.96,-5878.9599609375
8500,18270.488,-9770.48828125
13500,10391.411,3108.5888671875
6495,23418.95,-16923.94921875
17995,16210.755,1784.2451171875
13990,18635.736,-4645.736328125
6999,8143.7363,-1144.736328125
14590,18526.643,-3936.642578125
11690,13112.002,-1422.001953125
3999,4402.1416,-403.1416015625
3000,6351.605,-3351.60498046875
3600,5072.4346,-1472.4345703125
7588,6706.539,881.4609375
3599,4012.2156,-413.215576171875
22900,17956.258,4943.7421875
4995,4997.95,-2.9501953125
6990,6501.5083,488.49169921875
5999,6561.4316,-562.431640625
6300,11649.863,-5349.86328125
25990,25909.225,80.775390625
2350,1967.6703,382.3297119140625
32990,32629.9,360.099609375
52988,33251.543,19736.45703125
9900,10600.366,-700.3662109375
39590,37739.785,1850.21484375
15500,16262.799,-762.798828125
22900,23771.418,-871.41796875
1000,1294.2029,-294.202880859375
24665,20769.062,3895.9375
59990,60308.465,-318.46484375
24981,23323.846,1657.154296875
27990,27976.336,13.6640625
39995,23441.996,16553.00390625
9398,10381.209,-983.208984375
8988,11382.781,-2394.78125
5700,16110.721,-10410.720703125
15999,8845.82,7153.1796875
21590,22523.742,-933.7421875
5000,7780.5513,-2780.55126953125
12000,9603.036,2396.9638671875
12000,24756.81,-12756.810546875
15590,15891.757,-301.7568359375
9000,14768.218,-5768.2177734375
17411,29936.277,-12525.27734375
9977,10012.297,-35.296875
12995,10065.535,2929.46484375
14590,15507.167,-917.1669921875
13498,12273.967,1224.033203125
21995,17762.008,4232.9921875
19650,24387.998,-4737.998046875
6980,5934.3228,1045.67724609375
15999,15392.506,606.494140625
20000,17930.248,2069.751953125
8990,13890.669,-4900.6689453125
6495,8229.521,-1734.521484375
31500,31868.934,-368.93359375
19499,18255.81,1243.189453125
2750,6864.0244,-4114.0244140625
10999,6933.827,4065.1728515625
34991,20193.893,14797.107421875
14000,13909.333,90.6669921875
4000,7704.553,-3704.55322265625
26000,21390.402,4609.59765625
22995,16800.857,6194.142578125
47051,46330.86,720.140625
4500,6894.949,-2394.94921875
1000,7031.157,-6031.1572265625
14995,14834.748,160.251953125
16699,26241.662,-9542.662109375
18200,17034.215,1165.78515625
16590,16560.98,29.01953125
14500,11707.327,2792.6728515625
14000,9924.46,4075.5400390625
3999,5347.2744,-1348.2744140625
26990,26899.658,90.341796875
10000,18575.596,-8575.595703125
6900,7175.069,-275.06884765625
3600,6471.488,-2871.48779296875
9995,7276.496,2718.50390625
11999,4725.1465,7273.853515625
17990,17789.129,200.87109375
66999,62220.93,4778.0703125
22995,21024.89,1970.109375
15988,21171.826,-5183.826171875
29988,25471.275,4516.724609375
20149,23650.736,-3501.736328125
12436,12019.273,416.7265625
23999,25794.91,-1795.91015625
8400,14710.147,-6310.1474609375
26500,25581.531,918.46875
6981,6385.5596,595.4404296875
35990,33288.855,2701.14453125
8995,9721.897,-726.8974609375
8800,10109.536,-1309.5361328125
1900,2439.6812,-539.68115234375
15950,15752.562,197.4384765625
4500,3697.4866,802.513427734375
4900,11974.165,-7074.1650390625
19900,12260.382,7639.6181640625
35990,33429.133,2560.8671875
6995,16978.791,-9983.791015625
6900,8133.07,-1233.06982421875
30999,27511.012,3487.98828125
22590,24520.273,-1930.2734375
21990,20383.8,1606.19921875
8950,15963.387,-7013.38671875
27990,28403.762,-413.76171875
14500,21551.66,-7051.66015625
15999,15922.24,76.759765625
7950,7226.048,723.9521484375
14995,19305.018,-4310.017578125
10999,7627.8877,3371.1123046875
23990,24678.55,-688.55078125
13995,21136.605,-7141.60546875
2000,5785.1577,-3785.15771484375
23590,20509.9,3080.099609375
15450,11807.186,3642.814453125
5995,8010.5977,-2015.59765625
14995,20608.117,-5613.1171875
4995,5271.024,-276.02392578125
34590,34028.918,561.08203125
78580,79152.3,-572.296875
8995,9909.3125,-914.3125
10950,6383.257,4566.7431640625
5400,4145.815,1254.18505859375
29999,24285.176,5713.82421875
5299,7934.212,-2635.2119140625
9400,13239.949,-3839.94921875
800,2397.7869,-1597.786865234375
21100,21659.47,-559.470703125
33990,33875.633,114.3671875
4995,7027.292,-2032.2919921875
15995,7955.762,8039.23779296875
2300,4033.6213,-1733.621337890625
12790,11008.581,1781.4189453125
8995,6860.6343,2134.36572265625
31788,30771.012,1016.98828125
30995,24178.197,6816.802734375
1975,4161.9775,-2186.9775390625
14990,15507.167,-517.1669921875
27955,24681.299,3273.701171875
29990,30207.924,-217.923828125
23995,24527.838,-532.837890625
9995,10154.457,-159.45703125
15995,24138.281,-8143.28125
7500,3613.647,3886.35302734375
4950,6125.2676,-1175.267578125
31990,31833.48,156.51953125
31900,31454.777,445.22265625
13900,16699.598,-2799.59765625
36990,34742.957,2247.04296875
10995,7498.8047,3496.1953125
19733,17464.203,2268.796875
16995,16119.33,875.669921875
11685,14125.527,-2440.52734375
11450,12692.218,-1242.2177734375
5500,6499.1567,-999.15673828125
18450,14544.509,3905.4912109375
6895,7120.138,-225.13818359375
16990,29990.559,-13000.55859375
11900,11995.386,-95.3857421875
26990,26899.658,90.341796875
22795,18156.72,4638.279296875
29990,29730.857,259.142578125
5995,5490.6924,504.3076171875
47656,39759.387,7896.61328125
4600,5473.452,-873.4521484375
30990,28796.854,2193.146484375
36995,31749.8,5245.19921875
25990,21718.727,4271.2734375
17995,11097.874,6897.1259765625
19995,14723.637,5271.36328125
17995,25039.63,-7044.630859375
17880,21971.424,-4091.423828125
13999,10934.346,3064.654296875
9998,11629.985,-1631.9853515625
22900,33402.1,-10502.1015625
43995,49483.055,-5488.0546875
7500,7210.4463,289.5537109375
4995,2948.136,2046.864013671875
6500,9194.109,-2694.109375
22550,25870.818,-3320.818359375
6995,7144.8745,-149.87451171875
12995,13261.033,-266.033203125
20956,19596.283,1359.716796875
4900,7661.465,-2761.46484375
25990,27108.07,-1118.0703125
35977,35607.016,369.984375
13500,14597.389,-1097.388671875
3499,3736.2087,-237.208740234375
12800,12066.964,733.0361328125
39990,39622.234,367.765625
5990,5846.445,143.55517578125
13995,13592.288,402.7119140625
7995,8544.404,-549.404296875
12999,12559.481,439.5185546875
10499,11303.502,-804.501953125
20994,22692.25,-1698.25
36777,23401.367,13375.6328125
7795,17408.418,-9613.41796875
9800,5669.0625,4130.9375
9991,12812.191,-2821.19140625
18590,19463.615,-873.615234375
9465,9436.244,28.755859375
14999,14806.4375,192.5625
33990,34356.78,-366.78125
3995,3321.3662,673.6337890625
14450,10223.731,4226.2685546875
12400,10575.05,1824.9501953125
74800,72777.0,2023.0
2750,3782.9443,-1032.9443359375
12999,12275.358,723.6416015625
3999,3933.4978,65.502197265625
7550,13133.842,-5583.841796875
10990,11148.686,-158.685546875
10500,12150.429,-1650.4287109375
36999,27386.95,9612.05078125
11990,6455.8486,5534.1513671875
3995,5009.473,-1014.47314453125
38990,39256.152,-266.15234375
8999,9539.207,-540.20703125
31990,29646.67,2343.330078125
750,14841.979,-14091.978515625
3495,5507.9927,-2012.99267578125
18995,20225.592,-1230.591796875
26750,17800.217,8949.783203125
12995,10586.7,2408.2998046875
7499,10176.476,-2677.4755859375
38990,38071.742,918.2578125
13950,13932.188,17.8115234375
33999,24636.871,9362.12890625
5900,6430.9907,-530.99072265625
29990,28017.352,1972.6484375
11995,8185.3184,3809.681640625
14995,11210.375,3784.625
73180,70109.32,3070.6796875
29995,30235.324,-240.32421875
29995,30489.664,-494.6640625
10498,8718.626,1779.3740234375
9999,14057.593,-4058.5927734375
4388,10293.211,-5905.2109375
41388,36839.117,4548.8828125
28990,29990.559,-1000.55859375
12900,17009.873,-4109.873046875
14995,11854.915,3140.0849609375
15590,15891.757,-301.7568359375
5495,12900.523,-7405.5234375
13900,14636.334,-736.333984375
1450,5126.7153,-3676.71533203125
29999,33151.01,-3152.01171875
24900,24545.252,354.748046875
515,29094.607,-28579.607421875
7500,8581.195,-1081.1953125
7995,7374.318,620.68212890625
13467,14367.958,-900.9580078125
19491,17038.252,2452.748046875
27995,15794.126,12200.8740234375
7599,7494.8486,104.1513671875
27990,26670.771,1319.228515625
13000,21681.354,-8681.353515625
8488,2067.409,6420.591064453125
9995,8347.864,1647.1357421875
30990,30944.232,45.767578125
20990,23218.26,-2228.259765625
6900,5161.5713,1738.4287109375
7490,9930.9795,-2440.9794921875
5000,8018.472,-3018.47216796875
16921,20182.145,-3261.14453125
30990,30944.232,45.767578125
12992,26034.723,-13042.72265625
5000,6440.3887,-1440.388671875
12962,15212.248,-2250.248046875
5500,3054.8271,2445.1728515625
26990,26899.658,90.341796875
27000,22049.074,4950.92578125
40000,24247.098,15752.90234375
14995,14598.446,396.5537109375
24987,22001.742,2985.2578125
15950,13295.707,2654.29296875
12500,13517.111,-1017.111328125
28999,27985.156,1013.84375
9299,8865.122,433.8779296875
7999,7494.8486,504.1513671875
9500,12042.71,-2542.7099609375
32990,32665.904,324.095703125
5799,16652.166,-10853.166015625
39450,16264.14,23185.8603515625
42995,38206.727,4788.2734375
12990,8930.124,4059.8759765625
12900,14259.123,-1359.123046875
10500,8786.892,1713.1083984375
20551,15696.321,4854.6787109375
34590,31128.193,3461.806640625
5895,6436.262,-541.26220703125
14600,15847.664,-1247.6640625
36590,34283.016,2306.984375
5300,5921.3086,-621.30859375
7300,7017.728,282.27197265625
23995,16450.29,7544.7109375
12990,12661.931,328.0693359375
16500,16648.846,-148.845703125
6000,15235.504,-9235.50390625
5000,8566.22,-3566.2197265625
4995,6380.2695,-1385.26953125
