actual,predicted,residual
3500,4199.1763,-699.17626953125
11800,18006.312,-6206.3125
38995,37980.4,1014.6015625
9800,15720.196,-5920.1962890625
5895,6345.0728,-450.07275390625
18000,13836.498,4163.501953125
5995,6516.711,-521.7109375
10000,11094.103,-1094.1025390625
19988,11312.563,8675.4365234375
8950,9250.773,-300.7734375
35990,32650.586,3339.4140625
37990,37983.68,6.3203125
31870,24875.24,6994.759765625
23995,30354.64,-6359.640625
6999,6951.3994,47.6005859375
8999,5170.988,3828.01220703125
21981,16548.31,5432.689453125
4285,4668.8037,-383.8037109375
4990,4465.7617,524.23828125
19998,17571.318,2426.681640625
3999,5935.1304,-1936.13037109375
17999,20475.387,-2476.38671875
15793,11589.349,4203.6513671875
14760,19868.049,-5108.048828125
7600,14285.842,-6685.841796875
16500,14343.678,2156.322265625
27988,27263.463,724.537109375
3900,4498.272,-598.27197265625
4999,5991.595,-992.59521484375
5990,5830.0503,159.94970703125
10900,7283.58,3616.419921875
30999,34248.465,-3249.46484375
4295,6244.049,-1949.048828125
28900,19289.822,9610.177734375
32846,32469.582,376.41796875
7795,9920.469,-2125.46875
29998,28445.654,1552.345703125
8500,12872.316,-4372.31640625
26999,37125.93,-10126.9296875
13777,16884.057,-3107.056640625
13500,16319.488,-2819.48828125
5991,5520.198,470.8017578125
49795,47878.83,1916.171875
35990,35920.203,69.796875
10980,6865.0483,4114.95166015625
16995,8565.459,8429.541015625
14400,27311.582,-12911.58203125
29900,20581.316,9318.68359375
3434,5041.799,-1607.798828125
5200,10893.045,-5693.044921875
16995,13323.0,3672.0
14997,28105.736,-13108.736328125
29990,29341.297,648.703125
10395,11897.727,-1502.7265625
14995,15847.392,-852.3916015625
11900,19639.104,-7739.103515625
6995,7790.7617,-795.76171875
11000,11213.181,-213.1806640625
29596,24193.084,5402.916015625
20888,21206.072,-318.072265625
4000,5891.598,-1891.59814453125
11477,6235.35,5241.64990234375
26500,37700.887,-11200.88671875
30000,31649.89,-1649.890625
27495,27052.947,442.052734375
3700,5295.4697,-1595.4697265625
16997,18737.484,-1740.484375
25999,33541.445,-7542.4453125
38990,35581.195,3408.8046875
10999,14373.024,-3374.0244140625
1100,8195.1875,-7095.1875
9500,21016.17,-11516.169921875
595,14271.252,-13676.251953125
13999,16317.749,-2318.7490234375
8495,8577.185,-82.1845703125
31000,23356.725,7643.275390625
11995,9813.305,2181.6953125
16999,17961.568,-962.568359375
13950,16155.035,-2205.03515625
3950,6936.5405,-2986.54052734375
13980,12045.824,1934.17578125
13900,14687.939,-787.939453125
4950,5212.2466,-262.24658203125
9887,13956.631,-4069.630859375
6500,7544.1377,-1044.1376953125
18900,21952.26,-3052.259765625
7999,7320.674,678.326171875
19984,15273.786,4710.2138671875
39590,23188.064,16401.935546875
14899,10098.247,4800.7529296875
30995,30899.828,95.171875
49995,47098.06,2896.94140625
3800,9748.717,-5948.716796875
22595,22503.408,91.591796875
20998,21774.53,-776.529296875
23990,23946.045,43.955078125
15995,22339.25,-6344.25
11970,10837.095,1132.9052734375
32995,26701.451,6293.548828125
10995,10944.846,50.154296875
6000,6829.7397,-829.73974609375
12480,12742.128,-262.1279296875
11222,11428.968,-206.9677734375
4800,6814.3604,-2014.3603515625
29990,30043.959,-53.958984375
17550,19663.535,-2113.53515625
43000,42674.56,325.44140625
59999,24809.65,35189.349609375
5998,6101.0386,-103.03857421875
68995,67969.82,1025.1796875
11400,9581.526,1818.4736328125
7400,7383.4546,16.54541015625
29800,11865.187,17934.8134765625
30398,25104.682,5293.318359375
28990,30899.57,-1909.5703125
13988,11932.362,2055.6376953125
16500,16421.906,78.09375
13987,11011.02,2975.98046875
39999,35552.004,4446.99609375
7000,10144.244,-3144.244140625
42993,46027.055,-3034.0546875
8950,10023.11,-1073.1103515625
17990,18398.387,-408.38671875
4650,6906.2354,-2256.2353515625
4400,5581.237,-1181.23681640625
3995,5550.9365,-1555.9365234375
12326,11653.478,672.5224609375
5900,6052.8804,-152.88037109375
18999,25491.096,-6492.095703125
1500,2908.113,-1408.113037109375
58600,42148.83,16451.171875
15995,16674.938,-679.9375
4850,5218.417,-368.4169921875
6200,5235.5127,964.4873046875
9550,9799.044,-249.0439453125
14990,15471.702,-481.7021484375
12000,1790.9178,10209.082153320312
7499,8129.242,-630.2421875
25000,24024.625,975.375
6200,4746.0605,1453.939453125
9998,14080.032,-4082.0322265625
2600,5870.8276,-3270.82763671875
72892,69433.54,3458.4609375
18999,19844.098,-845.09765625
2000,6109.3384,-4109.33837890625
59999,61696.43,-1697.4296875
23990,22918.088,1071.912109375
32000,33885.168,-1885.16796875
9900,11173.7295,-1273.7294921875
11192,20694.82,-9502.8203125
10900,9189.634,1710.3662109375
39000,30908.883,8091.1171875
20990,19809.598,1180.40234375
37998,36978.867,1019.1328125
6800,5689.3853,1110.61474609375
3900,5730.4663,-1830.46630859375
15998,20499.58,-4501.580078125
6650,8680.62,-2030.6201171875
6800,10821.485,-4021.4853515625
10691,19894.479,-9203.478515625
23999,21090.998,2908.001953125
27981,28579.066,-598.06640625
28500,19094.99,9405.009765625
30990,30977.62,12.380859375
36998,27827.508,9170.4921875
19998,16583.025,3414.974609375
13995,14434.576,-439.576171875
25777,25842.646,-65.646484375
3900,5425.7324,-1525.732421875
6995,6083.8716,911.12841796875
27995,27195.459,799.541015625
4495,7263.71,-2768.7099609375
23991,25064.156,-1073.15625
19995,15655.385,4339.615234375
10823,17685.248,-6862.248046875
7250,5361.569,1888.43115234375
9777,18041.535,-8264.53515625
14995,14387.282,607.7177734375
5000,4921.564,78.43603515625
3900,4352.9565,-452.95654296875
4888,4471.0195,416.98046875
18000,13705.837,4294.1630859375
37885,32394.262,5490.73828125
4699,7731.226,-3032.22607421875
27988,29537.486,-1549.486328125
11250,15648.569,-4398.5693359375
18493,27425.006,-8932.005859375
12000,21430.387,-9430.38671875
7700,7210.57,489.43017578125
19588,16402.488,3185.51171875
14999,14527.301,471.69921875
13426,16700.453,-3274.453125
32900,31204.99,1695.009765625
23999,13694.619,10304.380859375
4995,5734.9717,-739.9716796875
4995,5130.141,-135.14111328125
14157,16641.227,-2484.2265625
28895,21527.06,7367.939453125
20595,22655.672,-2060.671875
12300,11867.009,432.9912109375
3995,25533.025,-21538.025390625
7488,8656.503,-1168.5029296875
5125,5496.3926,-371.392578125
20995,12871.216,8123.7841796875
8900,10377.041,-1477.041015625
12950,31820.412,-18870.412109375
23850,28690.441,-4840.44140625
39590,34053.84,5536.16015625
21652,24654.926,-3002.92578125
19500,14219.046,5280.9541015625
8800,9348.847,-548.8466796875
39590,38341.836,1248.1640625
49500,32734.219,16765.78125
6495,7625.0376,-1130.03759765625
3900,5404.69,-1504.68994140625
8950,6719.3643,2230.6357421875
15999,18294.47,-2295.470703125
5975,6585.382,-610.3818359375
9000,12023.655,-3023.6552734375
6995,6296.131,698.869140625
30990,30977.62,12.380859375
34995,28475.08,6519.919921875
32990,32676.383,313.6171875
42995,44039.92,-1044.921875
11900,10601.036,1298.9638671875
13998,11736.631,2261.369140625
2000,4279.0273,-2279.02734375
59995,8456.37,51538.6298828125
6943,10815.608,-3872.6083984375
36990,35033.01,1956.98828125
9000,12662.962,-3662.9619140625
9999,10661.578,-662.578125
4988,9640.981,-4652.9814453125
5999,10540.337,-4541.3369140625
10900,10029.976,870.0244140625
11895,9418.455,2476.544921875
14500,9778.47,4721.5302734375
15999,29928.027,-13929.02734375
17000,19713.885,-2713.884765625
3800,7086.5547,-3286.5546875
23990,27743.008,-3753.0078125
39590,40718.543,-1128.54296875
20450,19090.693,1359.306640625
20000,12874.372,7125.6279296875
13800,8726.215,5073.78515625
44880,46030.82,-1150.8203125
36995,34903.605,2091.39453125
7000,8331.353,-1331.3525390625
4999,11041.719,-6042.71875
31900,31361.893,538.107421875
7495,14640.164,-7145.1640625
8900,6602.3633,2297.63671875
7950,11343.22,-3393.2197265625
26900,26745.605,154.39453125
16392,17540.855,-1148.85546875
9850,5786.1333,4063.86669921875
16999,17021.97,-22.970703125
27920,28589.598,-669.59765625
7500,5601.8164,1898.18359375
7999,5855.734,2143.26611328125
8995,9298.187,-303.1865234375
5400,3921.7588,1478.2412109375
25400,10158.86,15241.1396484375
14900,13076.794,1823.2060546875
65000,45813.367,19186.6328125
26990,31438.443,-4448.443359375
22500,23778.27,-1278.26953125
43999,42766.28,1232.71875
25990,22995.855,2994.14453125
16499,24281.287,-7782.287109375
13977,24496.482,-10519.482421875
7000,7849.527,-849.52685546875
37497,36401.742,1095.2578125
3995,25435.969,-21440.96875
18988,10903.131,8084.869140625
11990,9603.175,2386.8251953125
28500,31191.592,-2691.591796875
4995,3086.167,1908.8330078125
13000,8407.261,4592.7392578125
7995,9680.214,-1685.2138671875
24698,27622.307,-2924.306640625
4300,8904.845,-4604.8447265625
799,38999.605,-38200.60546875
18995,16428.193,2566.806640625
13500,14280.969,-780.96875
4990,3802.8774,1187.12255859375
25900,28277.217,-2377.216796875
29999,27253.19,2745.810546875
14901,16281.301,-1380.30078125
17500,14607.173,2892.8271484375
14599,32036.85,-17437.849609375
35900,31443.645,4456.35546875
37990,37983.68,6.3203125
1250,5603.4536,-4353.45361328125
35990,32979.965,3010.03515625
8995,16469.08,-7474.080078125
31999,34115.17,-2116.171875
8999,9490.405,-491.4052734375
11900,34404.37,-22504.37109375
16990,22862.334,-5872.333984375
4200,6666.659,-2466.6591796875
20995,16671.523,4323.4765625
2500,7207.6035,-4707.603515625
19990,22828.018,-2838.017578125
29999,23418.018,6580.982421875
10200,11300.978,-1100.9775390625
3600,9658.71,-6058.7099609375
6500,5817.277,682.72314453125
1500,3928.2593,-2428.25927734375
28900,25899.135,3000.865234375
17977,19449.893,-1472.892578125
6999,9756.815,-2757.8154296875
9995,9158.86,836.1396484375
34995,31814.613,3180.38671875
4800,6283.202,-1483.2021484375
31995,24006.514,7988.486328125
30990,32543.383,-1553.3828125
26995,20233.072,6761.927734375
20995,23331.01,-2336.009765625
22590,21978.232,611.767578125
10988,12706.923,-1718.9228515625
16695,24741.35,-8046.349609375
25000,20701.346,4298.654296875
14999,8106.068,6892.93212890625
4885,6327.9814,-1442.9814453125
28998,25885.22,3112.779296875
22995,13739.605,9255.39453125
29995,32991.96,-2996.9609375
4997,4439.775,557.22509765625
27698,31769.777,-4071.77734375
22997,10910.827,12086.1728515625
12900,20221.383,-7321.3828125
4000,4556.6865,-556.6865234375
24919,16936.451,7982.548828125
13999,13462.626,536.3740234375
29990,21744.785,8245.21484375
21988,18289.617,3698.3828125
37990,37988.72,1.28125
29990,28530.94,1459.060546875
20988,23146.727,-2158.7265625
9999,7625.3965,2373.603515625
21990,21531.79,458.2109375
16995,13878.935,3116.0654296875
6900,6239.1035,660.896484375
33990,34168.117,-178.1171875
29900,26925.32,2974.6796875
2495,4084.0925,-1589.092529296875
19400,12139.571,7260.4287109375
27990,28345.87,-355.869140625
7395,6935.5737,459.42626953125
32139,34998.12,-2859.12109375
17988,19718.879,-1730.87890625
22995,26169.424,-3174.423828125
21995,20944.902,1050.09765625
2995,6930.338,-3935.337890625
23000,21158.166,1841.833984375
39688,33997.938,5690.0625
899,504.4655,394.53448486328125
24500,24240.387,259.61328125
8500,7262.3696,1237.63037109375
21480,28650.752,-7170.751953125
24500,11272.445,13227.5546875
21495,11119.29,10375.7099609375
12895,12204.019,690.9814453125
12495,11083.772,1411.2275390625
1500,8565.459,-7065.458984375
6995,4488.6494,2506.3505859375
62999,45290.2,17708.80078125
16495,13631.27,2863.73046875
25990,26037.775,-47.775390625
15495,15626.659,-131.6591796875
33590,33498.883,91.1171875
38999,40010.01,-1011.01171875
3800,3112.9885,687.011474609375
33900,27713.117,6186.8828125
17990,18162.852,-172.8515625
8495,12501.825,-4006.8251953125
38886,41637.344,-2751.34375
3499,4697.3037,-1198.3037109375
5000,3831.2449,1168.755126953125
33590,33498.883,91.1171875
7995,10088.687,-2093.6865234375
9498,6900.815,2597.18505859375
9900,17739.713,-7839.712890625
8500,13364.634,-4864.6337890625
24388,35053.504,-10665.50390625
13950,12830.741,1119.2587890625
31500,36091.426,-4591.42578125
29590,29446.0,144.0
1000,8986.792,-7986.7919921875
4900,9078.505,-4178.5048828125
22995,21298.344,1696.65625
4500,5104.0786,-604.07861328125
30900,39531.96,-8631.9609375
37995,37003.695,991.3046875
39500,39950.863,-450.86328125
10500,12578.609,-2078.609375
31995,35667.082,-3672.08203125
44902,42321.645,2580.35546875
13998,13334.633,663.3671875
16499,19937.62,-3438.619140625
3150,5927.5225,-2777.5224609375
7950,6727.0215,1222.978515625
5995,5895.9326,99.0673828125
50995,50423.16,571.83984375
25990,25856.955,133.044921875
16500,6636.8115,9863.1884765625
33950,25770.082,8179.91796875
4950,5114.518,-164.51806640625
30990,30016.758,973.2421875
13500,8867.352,4632.6484375
14688,17569.77,-2881.76953125
31590,30954.12,635.880859375
6400,5592.255,807.7451171875
17995,13745.074,4249.92578125
9981,10046.446,-65.4462890625
12995,10417.55,2577.4501953125
14500,14710.819,-210.8193359375
8472,8163.581,308.4189453125
11995,12484.453,-489.453125
6000,4448.9873,1551.0126953125
23990,26933.117,-2943.1171875
16000,9553.837,6446.1630859375
1000,2352.2026,-1352.20263671875
10299,7741.2773,2557.72265625
44985,29389.691,15595.30859375
25987,30074.996,-4087.99609375
24990,25467.027,-477.02734375
8766,11130.887,-2364.88671875
21999,26707.893,-4708.892578125
18450,26449.66,-7999.66015625
12098,18655.607,-6557.607421875
5988,5940.5225,47.4775390625
22900,22275.707,624.29296875
9995,14132.639,-4137.638671875
8995,5054.869,3940.130859375
3900,6639.4126,-2739.41259765625
19500,19955.521,-455.521484375
42495,49038.27,-6543.26953125
54500,47087.66,7412.33984375
5490,5434.5884,55.41162109375
9995,8180.1177,1814.88232421875
10995,9090.38,1904.6201171875
20990,18032.793,2957.20703125
5900,9235.042,-3335.0419921875
34880,37248.05,-2368.05078125
4999,4716.242,282.7578125
33600,29304.35,4295.650390625
5500,8738.794,-3238.7939453125
1400,7435.814,-6035.81396484375
57993,57750.56,242.44140625
32990,23993.57,8996.4296875
5999,10268.728,-4269.7275390625
25995,33022.547,-7027.546875
18581,24526.637,-5945.63671875
1000,1726.8274,-726.827392578125
7995,11430.361,-3435.361328125
5999,4260.788,1738.2119140625
16999,17592.373,-593.373046875
13000,11551.27,1448.73046875
13950,10417.408,3532.591796875
18590,20347.783,-1757.783203125
19495,22966.646,-3471.646484375
39950,39113.555,836.4453125
4500,2182.8918,2317.108154296875
899,2172.665,-1273.6650390625
21900,17238.531,4661.46875
4995,12962.3545,-7967.3544921875
18927,23476.13,-4549.130859375
1500,1740.003,-240.0030517578125
7995,6992.847,1002.15283203125
3995,5641.0312,-1646.03125
28000,28905.795,-905.794921875
8980,7016.7173,1963.28271484375
9998,14890.144,-4892.1435546875
51325,47790.914,3534.0859375
6995,6420.741,574.2587890625
4500,4871.0684,-371.068359375
9999,9525.717,473.283203125
25990,20773.182,5216.818359375
5800,7087.767,-1287.76708984375
6450,6341.6284,108.37158203125
14250,17569.77,-3319.76953125
7995,7247.1543,747.845703125
9995,8416.81,1578.1904296875
10500,13238.299,-2738.298828125
9799,7752.8833,2046.11669921875
22590,24466.744,-1876.744140625
2988,5663.6055,-2675.60546875
4100,6701.6636,-2601.66357421875
22990,23531.984,-541.984375
19900,29933.297,-10033.296875
29990,29224.336,765.6640625
21552,23471.637,-1919.63671875
14995,15065.971,-70.970703125
11995,8801.481,3193.5185546875
5490,7344.012,-1854.01220703125
34995,35099.54,-104.5390625
64995,58543.367,6451.6328125
44995,45055.254,-60.25390625
5895,6345.0728,-450.07275390625
5900,6113.5024,-213.50244140625
5299,6608.218,-1309.2177734375
12998,13720.149,-722.1494140625
15995,15053.882,941.1181640625
16995,15169.16,1825.83984375
31591,40224.223,-8633.22265625
15990,16260.705,-270.705078125
22000,15020.174,6979.826171875
21990,17748.504,4241.49609375
14618,19093.727,-4475.7265625
33590,33498.883,91.1171875
8200,13143.59,-4943.58984375
24940,27813.805,-2873.8046875
15900,22371.494,-6471.494140625
26990,25731.578,1258.421875
15500,12026.895,3473.10546875
50990,32573.205,18416.794921875
10980,6080.17,4899.830078125
34990,32808.918,2181.08203125
5995,3657.5515,2337.448486328125
4900,4640.076,259.923828125
29999,20573.03,9425.970703125
34995,26989.064,8005.935546875
17995,17757.758,237.2421875
11991,16230.599,-4239.5986328125
7295,10767.252,-3472.251953125
6999,9038.58,-2039.580078125
6299,9261.844,-2962.84375
29990,27624.764,2365.236328125
12000,9765.258,2234.7421875
2000,4482.3945,-2482.39453125
34800,32137.963,2662.037109375
10990,11064.3545,-74.3544921875
37603,28430.922,9172.078125
4450,3567.3594,882.640625
5400,8125.451,-2725.451171875
21990,22038.936,-48.935546875
5995,9741.216,-3746.2158203125
16995,17442.096,-447.095703125
26990,26929.889,60.111328125
23999,29442.564,-5443.564453125
26990,26929.889,60.111328125
13900,12224.597,1675.4033203125
21990,22038.936,-48.935546875
6500,6440.9775,59.0224609375
16999,15519.031,1479.96875
11995,10266.781,1728.21875
13995,13684.605,310.39453125
37995,40528.566,-2533.56640625
2000,2097.663,-97.6630859375
3200,8489.903,-5289.9033203125
38950,38179.145,770.85546875
44997,36442.156,8554.84375
39590,39547.68,42.3203125
22990,22468.018,521.982421875
25990,25514.352,475.6484375
8999,6945.922,2053.078125
6200,8491.492,-2291.4921875
35900,32825.21,3074.7890625
8300,9502.956,-1202.9560546875
38990,27018.748,11971.251953125
7980,10106.504,-2126.50390625
19715,17687.998,2027.001953125
1450,5227.566,-3777.56591796875
23590,22665.236,924.763671875
17999,9025.759,8973.2412109375
19991,16122.723,3868.27734375
12988,16168.592,-3180.591796875
6000,6319.603,-319.60302734375
17900,17385.879,514.12109375
15172,19209.92,-4037.919921875
4900,5020.5166,-120.5166015625
3995,5031.1475,-1036.1474609375
11995,8281.18,3713.8203125
6700,5984.782,715.2177734375
37995,25239.29,12755.7109375
8995,6501.2554,2493.74462890625
35590,30819.236,4770.763671875
16678,25547.336,-8869.3359375
20995,25454.139,-4459.138671875
3650,8289.044,-4639.0439453125
13995,16523.924,-2528.923828125
3800,3888.255,-88.2548828125
60500,49569.453,10930.546875
6273,5888.762,384.23779296875
29995,21131.158,8863.841796875
38590,38786.562,-196.5625
20000,14688.5,5311.5
3999,5291.889,-1292.88916015625
7500,9893.041,-2393.041015625
27590,27573.535,16.46484375
33250,41335.062,-8085.0625
28590,26962.371,1627.62890625
34500,32992.555,1507.4453125
16995,34998.12,-18003.12109375
9499,7151.6626,2347.33740234375
15900,16910.473,-1010.47265625
18995,11581.876,7413.1240234375
27991,29554.596,-1563.595703125
15495,16293.59,-798.58984375
35998,27737.639,8260.361328125
15900,21227.232,-5327.232421875
38995,37980.4,1014.6015625
17795,15042.722,2752.2783203125
36990,33606.777,3383.22265625
2000,12048.82,-10048.8203125
2400,2588.954,-188.9541015625
10000,8233.821,1766.1787109375
35990,35618.816,371.18359375
13995,17819.78,-3824.779296875
708,45467.477,-44759.4765625
25000,31456.227,-6456.2265625
38990,32543.383,6446.6171875
19500,16885.197,2614.802734375
10000,21100.822,-11100.822265625
7695,8585.562,-890.5615234375
5900,8354.591,-2454.5908203125
5990,7254.6006,-1264.6005859375
30590,31385.191,-795.19140625
5800,2695.1409,3104.859130859375
31990,28655.885,3334.115234375
9200,9856.406,-656.40625
8995,7045.9834,1949.0166015625
30500,30555.258,-55.2578125
19999,20356.875,-357.875
10495,12063.212,-1568.2119140625
17893,14155.488,3737.51171875
11999,17788.307,-5789.306640625
34995,34502.832,492.16796875
2000,1633.9026,366.097412109375
7442,11501.0625,-4059.0625
14995,13878.935,1116.0654296875
4495,6379.0854,-1884.08544921875
24995,25966.533,-971.533203125
18500,21422.572,-2922.572265625
34900,34373.184,526.81640625
2400,2053.244,346.756103515625
36995,36678.44,316.55859375
11980,11803.626,176.3740234375
6800,8915.661,-2115.6611328125
29900,36025.312,-6125.3125
34995,21819.447,13175.552734375
28990,29337.32,-347.3203125
26990,27357.273,-367.2734375
16988,15382.985,1605.0146484375
10395,6915.842,3479.158203125
7900,10161.799,-2261.798828125
12250,8431.098,3818.90234375
5850,8138.075,-2288.0751953125
54999,54674.363,324.63671875
17750,19062.633,-1312.6328125
36590,31092.03,5497.970703125
20950,25013.877,-4063.876953125
6500,9240.689,-2740.689453125
27995,25554.506,2440.494140625
4495,9118.031,-4623.03125
13995,18633.537,-4638.537109375
42995,31020.508,11974.4921875
33990,30899.57,3090.4296875
23995,16208.341,7786.6591796875
15995,17481.629,-1486.62890625
19590,31431.828,-11841.828125
9998,9533.049,464.951171875
79770,72982.695,6787.3046875
23998,32518.848,-8520.84765625
27900,28544.035,-644.03515625
13488,14946.249,-1458.2490234375
6900,6244.052,655.9482421875
23985,26028.55,-2043.55078125
6500,6336.941,163.05908203125
24990,21595.363,3394.63671875
3995,5898.3823,-1903.38232421875
3499,3620.4917,-121.49169921875
38999,32363.896,6635.103515625
5400,6837.116,-1437.1162109375
63995,64017.516,-22.515625
17500,35027.406,-17527.40625
6500,14848.995,-8348.9951171875
9995,16437.871,-6442.87109375
5500,16807.625,-11307.625
22949,11490.547,11458.453125
26900,19507.98,7392.01953125
2500,2430.3113,69.688720703125
2000,4647.893,-2647.89306640625
12999,16620.969,-3621.96875
12500,12683.989,-183.9892578125
12590,12909.802,-319.8017578125
16995,18817.922,-1822.921875
29999,25216.201,4782.798828125
4800,6867.84,-2067.83984375
15999,15644.56,354.4404296875
5750,7714.929,-1964.92919921875
8900,7487.99,1412.009765625
2325,5633.0166,-3308.0166015625
7695,11648.145,-3953.14453125
44999,42602.773,2396.2265625
8500,8178.1855,321.814453125
2950,3277.5522,-327.55224609375
8295,7190.513,1104.48681640625
6999,8964.653,-1965.6533203125
35995,34457.35,1537.6484375
20298,18600.062,1697.9375
4300,8138.075,-3838.0751953125
11990,12149.615,-159.615234375
11900,10670.586,1229.4140625
5900,3140.1384,2759.861572265625
47999,48174.07,-175.0703125
5900,7947.296,-2047.2958984375
4000,6115.3853,-2115.38525390625
25995,17928.744,8066.255859375
9988,8551.104,1436.896484375
7200,13218.154,-6018.154296875
29765,44644.363,-14879.36328125
10995,12812.773,-1817.7734375
4600,7560.5386,-2960.53857421875
23244,32332.65,-9088.650390625
8995,8310.719,684.28125
10988,8067.7886,2920.21142578125
12000,6216.3223,5783.677734375
17997,16185.036,1811.9638671875
21590,24265.107,-2675.107421875
12990,10502.236,2487.763671875
3495,5454.2676,-1959.267578125
20643,22559.541,-1916.541015625
39999,40845.184,-846.18359375
11500,16528.629,-5028.62890625
34988,26396.549,8591.451171875
12997,14251.468,-1254.4677734375
20999,18962.615,2036.384765625
42495,28261.246,14233.75390625
10497,12866.629,-2369.62890625
32998,24699.068,8298.931640625
25989,21560.787,4428.212890625
5995,6168.5693,-173.5693359375
45900,38974.605,6925.39453125
20990,18674.533,2315.466796875
8991,9765.258,-774.2578125
20999,17926.318,3072.681640625
16999,17961.568,-962.568359375
5150,6959.609,-1809.60888671875
39990,39728.992,261.0078125
30995,31847.906,-852.90625
31590,31256.807,333.193359375
15488,14539.891,948.109375
12000,7826.1743,4173.82568359375
6500,8584.721,-2084.720703125
4000,8310.919,-4310.9189453125
5495,6174.008,-679.0078125
3500,4309.7446,-809.74462890625
43999,25487.545,18511.455078125
13900,22912.766,-9012.765625
16995,19838.193,-2843.193359375
9850,9477.176,372.82421875
2999,2929.4949,69.505126953125
551,9660.892,-9109.8916015625
12495,28071.807,-15576.806640625
32500,15981.745,16518.2548828125
38990,23866.326,15123.673828125
38999,30596.133,8402.8671875
23990,24472.385,-482.384765625
14499,16543.057,-2044.056640625
2500,2473.1755,26.824462890625
18538,15692.21,2845.7900390625
5800,6986.454,-1186.4541015625
3900,4764.7007,-864.70068359375
24980,21330.033,3649.966796875
3600,5487.777,-1887.77685546875
17995,12836.623,5158.376953125
24940,27813.805,-2873.8046875
7975,5923.9243,2051.07568359375
1500,6929.818,-5429.81787109375
20850,19267.396,1582.603515625
19991,17858.451,2132.548828125
7881,10200.447,-2319.447265625
47995,58070.277,-10075.27734375
37590,33621.164,3968.8359375
4999,4407.3184,591.681640625
3500,3938.9543,-438.954345703125
8500,5775.1763,2724.82373046875
14800,7988.37,6811.6298828125
4950,6768.1333,-1818.13330078125
9995,12658.288,-2663.2880859375
6000,8902.103,-2902.1025390625
41997,43116.21,-1119.2109375
10999,10706.409,292.5908203125
36990,32760.383,4229.6171875
24999,33297.777,-8298.77734375
8990,9393.446,-403.4462890625
69975,39164.92,30810.078125
41999,40758.53,1240.46875
3200,5671.7095,-2471.70947265625
6750,5735.5684,1014.431640625
9995,7906.108,2088.89208984375
15995,23624.943,-7629.943359375
9999,9487.282,511.7177734375
17288,17330.08,-42.080078125
3900,8663.817,-4763.8173828125
46888,46904.863,-16.86328125
11882,14311.817,-2429.8173828125
29990,30668.502,-678.501953125
37997,37051.97,945.03125
3977,4195.0083,-218.00830078125
7350,9711.782,-2361.7822265625
24990,25195.768,-205.767578125
8250,12585.795,-4335.794921875
6500,8909.242,-2409.2421875
28500,37651.168,-9151.16796875
13995,14270.91,-275.91015625
8995,12392.39,-3397.3896484375
8250,17481.72,-9231.720703125
20347,32460.875,-12113.875
9500,13088.6045,-3588.6044921875
24777,17522.012,7254.98828125
38990,37230.99,1759.01171875
10501,13823.944,-3322.9443359375
9495,7786.8984,1708.1015625
30995,27438.812,3556.1875
12900,13893.913,-993.9130859375
4000,11354.628,-7354.6279296875
1900,1215.142,684.8580322265625
16995,12302.899,4692.1005859375
24990,26070.922,-1080.921875
4600,10106.504,-5506.50390625
6900,7192.5005,-292.50048828125
30990,26070.922,4919.078125
42900,41967.664,932.3359375
26995,33107.68,-6112.6796875
42975,35164.938,7810.0625
32990,33010.727,-20.7265625
15999,27776.031,-11777.03125
39998,39886.234,111.765625
15999,7849.24,8149.759765625
14995,26775.984,-11780.984375
21950,16764.168,5185.83203125
7299,21153.637,-13854.63671875
14150,15865.399,-1715.3994140625
6995,12989.698,-5994.6982421875
8995,14296.55,-5301.5498046875
30477,49699.258,-19222.2578125
17411,30268.154,-12857.154296875
3450,3864.486,-414.486083984375
33590,29681.91,3908.08984375
3900,6511.0806,-2611.08056640625
23502,19720.846,3781.154296875
39590,39547.68,42.3203125
11495,11242.545,252.455078125
33990,34168.117,-178.1171875
13900,12184.007,1715.9931640625
8900,9531.69,-631.6904296875
25998,27442.127,-1444.126953125
11999,12427.363,-428.36328125
42550,40313.94,2236.05859375
30990,30620.955,369.044921875
7995,9237.482,-1242.482421875
36500,41217.543,-4717.54296875
39900,38295.125,1604.875
8500,5750.4463,2749.5537109375
22995,16988.127,6006.873046875
2500,3676.1672,-1176.167236328125
1800,1808.647,-8.64697265625
15288,9952.19,5335.8095703125
9995,23316.945,-13321.9453125
13500,8727.975,4772.025390625
4499,3921.7588,577.2412109375
8995,5372.5264,3622.4736328125
7495,6967.2354,527.7646484375
19995,12168.495,7826.5048828125
12700,11535.79,1164.2099609375
11995,6816.3906,5178.609375
11500,11524.266,-24.265625
10500,12094.586,-1594.5859375
24990,23449.572,1540.427734375
34995,34585.11,409.890625
59000,52318.49,6681.51171875
19999,31661.69,-11662.689453125
24988,25105.521,-117.521484375
10999,6981.1885,4017.8115234375
29590,29475.809,114.19140625
7492,9804.259,-2312.2587890625
6900,8153.4824,-1253.482421875
18775,14529.662,4245.337890625
3599,5290.815,-1691.81494140625
7000,14050.955,-7050.955078125
6299,9505.121,-3206.12109375
26800,31616.75,-4816.75
4995,5858.7715,-863.771484375
10000,8184.2485,1815.75146484375
10995,4552.722,6442.27783203125
14990,10977.027,4012.97265625
995,3643.4036,-2648.403564453125
15990,17155.18,-1165.1796875
8990,9393.446,-403.4462890625
8550,12280.803,-3730.802734375
